0.08808088302612305,0.0,0.0,0.0,0.0
0.24159002304077148,0.0,0.0,0.0,0.0
0.3894963264465332,0.0,0.0,0.0,0.0
0.5430305004119873,0.0,0.0,0.0,0.0
0.7019660472869873,0.0,0.0,0.0,0.0
0.8435094356536865,0.0,0.0,0.0,0.0
0.9927144050598145,0.0,0.0,0.0,0.0
1.1460046768188477,0.0,0.0,0.0,0.0
1.29496169090271,0.0,0.0,0.0,0.0
1.4477214813232422,0.0,0.0,0.0,0.0
1.6007111072540283,0.0,0.0,0.0,0.0
1.7475905418395996,0.0,0.0,0.0,0.0
1.8977646827697754,0.0,0.0,0.0,0.0
2.045954704284668,0.0,0.0,0.0,0.0
2.1970033645629883,0.0,0.0,0.0,0.0
2.3518733978271484,0.0,0.0,0.0,0.0
2.498551845550537,0.0,0.0,0.0,0.0
2.6494808197021484,0.0,0.0,0.0,0.0
2.802659034729004,0.0,0.0,0.0,0.0
2.9553236961364746,0.0,0.0,0.0,0.0
3.1049692630767822,0.0,0.0,0.0,0.0
3.254117965698242,0.0,0.0,0.0,0.0
3.4055750370025635,0.0,0.0,0.0,0.0
3.556042432785034,0.0,0.0,0.0,0.0
3.705227851867676,1.0,1.0,0.0,0.0
3.8592071533203125,1.0,1.0,0.140820915921443,0.09681437969599205
4.00811243057251,1.0,1.0,0.20895232049140047,0.25910087740933657
4.156952857971191,1.0,1.0,0.32074959561039484,0.30242104728980085
4.308492422103882,1.0,1.0,0.3271866063847675,0.344406954089229
4.462584018707275,1.0,1.0,0.32615430054174444,0.32615430054174444
4.608642578125,1.0,1.0,0.31375320707892496,0.34064633911426134
4.7600274085998535,1.0,1.0,0.3429729469396882,0.3615120251526443
4.910573720932007,1.0,1.0,0.32065900915950823,0.35730575306345197
5.069975852966309,1.0,1.0,0.3300107080871936,0.3300107080871936
5.213130712509155,1.0,1.0,0.34548669786380515,0.3636702082776897
5.363435983657837,1.0,1.0,0.2969687393528201,0.3054535604771863
5.526585102081299,1.0,1.0,0.337687361309763,0.37419410307298073
5.669297456741333,1.0,1.0,0.35111170812543724,0.36035148991821186
5.814063549041748,1.0,1.0,0.31197180679182573,0.33032308954428596
5.966982126235962,1.0,1.0,0.30734008854176065,0.32490237931557553
6.1176207065582275,1.0,1.0,0.34205862774882173,0.359600095838505
6.2678117752075195,1.0,1.0,0.36556194419551535,0.37470099280040325
6.424941778182983,1.0,1.0,0.33783726335291053,0.36522947389503846
6.571009874343872,1.0,1.0,0.3393510353245449,0.348522684927911
6.720082998275757,0.0,0.0,0.2344686749308872,0.26205322492275623
6.867738962173462,0.0,0.0,0.0,-0.008878493939523259
7.023038864135742,0.0,0.0,-0.009024525721188583,-0.009024525721188583
7.170935392379761,0.0,0.0,0.0,0.0
7.322764158248901,0.0,0.0,0.0,0.0
7.474485635757446,0.0,0.0,0.0,0.0
7.624197483062744,0.0,0.0,0.0,0.0
7.7750937938690186,0.0,0.0,0.0,0.0
7.926089525222778,0.0,0.0,0.0,0.0
8.078284502029419,0.0,0.0,0.0,0.0
8.22594428062439,0.0,0.0,0.0,0.0
8.379632234573364,0.0,0.0,0.0,0.0
8.52760648727417,0.0,0.0,0.0,0.0
8.678077936172485,0.0,0.0,0.0,0.0
8.829098463058472,0.0,0.0,0.0,0.0
8.98201608657837,0.0,0.0,0.0,0.0
9.13360071182251,0.0,0.0,0.0,0.0
9.282554388046265,0.0,0.0,0.0,0.0
9.433675527572632,0.0,0.0,0.0,0.0
9.584199666976929,0.0,0.0,0.0,0.0
9.73305368423462,0.0,0.0,0.0,0.0
9.886786460876465,0.0,0.0,0.0,0.0
10.037790775299072,0.0,0.0,0.0,0.0
10.187693357467651,0.0,0.0,0.0,0.0
